Race_group,Race,Wave_label,this_datetime,loop_dist,num_skiers
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,2.1,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,2.5,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,3,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,3.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,3.2,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,4.3,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,4.9,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.1,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.2,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.3,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.4,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.7,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.8,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,5.9,11
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.1,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.2,18
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.3,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.6,21
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.7,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.8,19
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,6.9,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,7.2,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,7.2,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,7.3,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,7.3,26
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,7.4,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,7.4,31
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,7.5,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,7.7,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,7.8,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,7.8,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,7.9,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,7.9,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,8,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.1,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,8.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.2,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,8.2,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.3,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.4,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,8.4,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.6,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,8.6,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.7,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,8.8,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,8.8,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,9,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.1,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.2,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:09:00Z,9.2,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.3,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.4,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.5,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.6,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:09:00Z,9.9,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.0999999999999996,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.199999999999999,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.300000000000001,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.4,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.5,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.6,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.800000000000001,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,0.9,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.1,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.2,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.3,15
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.4,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.8,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,1.9,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2.1,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2.2,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2.3,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2.4,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2.5,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,2.8,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,3.3,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,3.4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,3.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,4.5,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.1,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.3,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.4,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.5,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.6,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,5.9,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.1,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.2,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.3,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.4,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.5,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.8,11
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,6.9,17
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,7,17
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,7.1,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,7.2,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,7.4,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,7.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,7.5,25
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,7.6,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,7.6,29
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,7.7,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,7.7,11
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.1,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.1,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.2,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.2,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.3,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.3,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.4,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.4,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.5,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.5,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.6,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.6,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.7,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.8,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,8.9,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,8.9,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,9.1,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.3,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,9.3,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.4,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.5,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:10:00Z,9.5,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.6,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.7,15
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.8,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:10:00Z,9.9,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0,22
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0.0999999999999996,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0.4,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0.5,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0.6,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0.699999999999999,25
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,0.800000000000001,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.1,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.2,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.3,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.4,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.5,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.6,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,1.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.1,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.2,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.3,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.4,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.6,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.7,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,2.8,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,3.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,3.6,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,3.8,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,4.7,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,5.3,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,5.5,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,5.6,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,5.7,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,5.8,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,5.9,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.1,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.2,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.3,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.4,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.5,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.6,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.7,15
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,6.8,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.1,21
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.2,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.3,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.4,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.5,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,7.6,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,7.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.7,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.8,26
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,7.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,7.9,20
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8,11
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.2,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.3,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.3,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.4,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.4,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.5,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.5,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.6,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.6,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.8,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.8,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,8.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,8.9,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,9,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.1,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.2,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,9.2,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.3,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,9.4,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.5,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.6,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,9.6,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.7,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.8,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:11:00Z,9.8,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:11:00Z,9.9,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.0999999999999996,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.199999999999999,11
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,0.199999999999999,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.300000000000001,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.4,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.699999999999999,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.800000000000001,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,0.9,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1,25
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.1,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.4,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.5,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.6,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.7,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.8,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,1.9,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.4,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.5,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.6,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.8,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,2.9,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,3,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,3.1,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,3.4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,4.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:12:00Z,4.2,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,4.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,5.5,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,5.7,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,5.8,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,5.9,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.1,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.3,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.4,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.5,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.6,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.7,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.8,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,6.9,16
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,7,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,7.3,11
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:12:00Z,7.4,17
